file,sweep,rpm,temperature_c,kappa,viscosity_40c_cst,viscosity_100c_cst
scope_20260424_115654,sweep_7915,2647.5,81.0,0.4343,22.0,4.1
scope_20260424_115654,sweep_7916,2647.5,81.0,0.4343,22.0,4.1
scope_20260424_115654,sweep_7917,2647.4,81.0,0.4343,22.0,4.1
scope_20260424_115654,sweep_7918,2647.6,81.0,0.4343,22.0,4.1
scope_20260424_115654,sweep_7919,2647.7,81.0,0.4343,22.0,4.1
scope_20260424_115654,sweep_792,716.8,46.0,0.56,22.0,4.1
scope_20260424_115654,sweep_7920,2647.6,81.0,0.4343,22.0,4.1
scope_20260424_115654,sweep_7921,2647.7,81.0,0.4343,22.0,4.1
scope_20260424_115654,sweep_7922,2647.5,81.0,0.4343,22.0,4.1
scope_20260424_115654,sweep_7923,2647.5,81.0,0.4343,22.0,4.1
scope_20260424_115654,sweep_7924,2647.6,81.0,0.4343,22.0,4.1
scope_20260424_115654,sweep_7925,2459.6,81.0,0.4186,22.0,4.1
scope_20260424_115654,sweep_7926,2459.2,81.0,0.4186,22.0,4.1
scope_20260424_115654,sweep_7927,2459.1,81.0,0.4186,22.0,4.1
scope_20260424_115654,sweep_7928,2459.2,81.0,0.4186,22.0,4.1
scope_20260424_115654,sweep_7929,2459.2,81.0,0.4186,22.0,4.1
scope_20260424_115654,sweep_793,716.8,46.0,0.56,22.0,4.1
scope_20260424_115654,sweep_7930,2459.1,81.0,0.4186,22.0,4.1
scope_20260424_115654,sweep_7931,2459.1,81.0,0.4186,22.0,4.1
scope_20260424_115654,sweep_7932,2458.9,81.0,0.4186,22.0,4.1
scope_20260424_115654,sweep_7933,2459.3,81.0,0.4186,22.0,4.1
scope_20260424_115654,sweep_7934,2459.3,82.0,0.4088,22.0,4.1
scope_20260424_115654,sweep_7935,2459.1,82.0,0.4088,22.0,4.1
scope_20260424_115654,sweep_7936,2270.7,82.0,0.3928,22.0,4.1
scope_20260424_115654,sweep_7937,2270.7,82.0,0.3928,22.0,4.1
scope_20260424_115654,sweep_7938,2271.0,82.0,0.3928,22.0,4.1
scope_20260424_115654,sweep_7939,2270.7,82.0,0.3928,22.0,4.1
scope_20260424_115654,sweep_794,904.3,45.0,0.705,22.0,4.1
scope_20260424_115654,sweep_7940,2270.6,82.0,0.3928,22.0,4.1
scope_20260424_115654,sweep_7941,2271.0,82.0,0.3928,22.0,4.1
scope_20260424_115654,sweep_7942,2270.8,82.0,0.3928,22.0,4.1
scope_20260424_115654,sweep_7943,2270.8,82.0,0.3928,22.0,4.1
scope_20260424_115654,sweep_7944,2270.7,82.0,0.3928,22.0,4.1
scope_20260424_115654,sweep_7945,2270.7,82.0,0.3928,22.0,4.1
scope_20260424_115654,sweep_7946,2060.5,82.0,0.3742,22.0,4.1
scope_20260424_115654,sweep_7947,2080.9,82.0,0.376,22.0,4.1
scope_20260424_115654,sweep_7948,2081.0,82.0,0.376,22.0,4.1
scope_20260424_115654,sweep_7949,2080.8,82.0,0.376,22.0,4.1
scope_20260424_115654,sweep_795,896.4,45.0,0.6999,22.0,4.1
scope_20260424_115654,sweep_7950,2081.1,82.0,0.3761,22.0,4.1
scope_20260424_115654,sweep_7951,2080.9,82.0,0.376,22.0,4.1
scope_20260424_115654,sweep_7952,2087.7,82.0,0.3767,22.0,4.1
scope_20260424_115654,sweep_7953,2080.8,82.0,0.376,22.0,4.1
scope_20260424_115654,sweep_7954,2087.8,83.0,0.368,22.0,4.1
scope_20260424_115654,sweep_7955,2081.0,83.0,0.3674,22.0,4.1
scope_20260424_115654,sweep_7956,2087.7,83.0,0.3679,22.0,4.1
scope_20260424_115654,sweep_7957,1896.8,83.0,0.3507,22.0,4.1
scope_20260424_115654,sweep_7958,1896.9,83.0,0.3507,22.0,4.1
scope_20260424_115654,sweep_7959,1896.9,83.0,0.3507,22.0,4.1
scope_20260424_115654,sweep_796,891.4,45.0,0.6966,22.0,4.1
scope_20260424_115654,sweep_7960,1896.9,83.0,0.3507,22.0,4.1
scope_20260424_115654,sweep_7961,1897.0,83.0,0.3507,22.0,4.1
scope_20260424_115654,sweep_7962,1896.9,83.0,0.3507,22.0,4.1
scope_20260424_115654,sweep_7963,1896.9,83.0,0.3507,22.0,4.1
scope_20260424_115654,sweep_7964,1896.9,83.0,0.3507,22.0,4.1
scope_20260424_115654,sweep_7965,1896.8,83.0,0.3507,22.0,4.1
scope_20260424_115654,sweep_7966,1896.9,83.0,0.3507,22.0,4.1
scope_20260424_115654,sweep_7967,1686.2,83.0,0.3307,22.0,4.1
scope_20260424_115654,sweep_7968,1709.3,83.0,0.3329,22.0,4.1
scope_20260424_115654,sweep_7969,1709.4,84.0,0.3253,22.0,4.1
scope_20260424_115654,sweep_797,887.6,45.0,0.6941,22.0,4.1
scope_20260424_115654,sweep_7970,1713.8,84.0,0.3258,22.0,4.1
scope_20260424_115654,sweep_7971,1709.3,84.0,0.3253,22.0,4.1
scope_20260424_115654,sweep_7972,1709.3,84.0,0.3253,22.0,4.1
scope_20260424_115654,sweep_7973,1709.3,84.0,0.3253,22.0,4.1
scope_20260424_115654,sweep_7974,1709.3,84.0,0.3253,22.0,4.1
scope_20260424_115654,sweep_7975,1709.3,84.0,0.3253,22.0,4.1
scope_20260424_115654,sweep_7976,1709.4,84.0,0.3253,22.0,4.1
scope_20260424_115654,sweep_7977,1709.3,84.0,0.3253,22.0,4.1
scope_20260424_115654,sweep_7978,1525.0,84.0,0.3073,22.0,4.1
scope_20260424_115654,sweep_7979,1521.2,84.0,0.3069,22.0,4.1
scope_20260424_115654,sweep_798,881.2,45.0,0.69,22.0,4.1
scope_20260424_115654,sweep_7980,1521.3,84.0,0.3069,22.0,4.1
scope_20260424_115654,sweep_7981,1521.3,84.0,0.3069,22.0,4.1
scope_20260424_115654,sweep_7982,1521.3,85.0,0.3,22.0,4.1
scope_20260424_115654,sweep_7983,1521.3,85.0,0.3,22.0,4.1
scope_20260424_115654,sweep_7984,1521.2,85.0,0.3,22.0,4.1
scope_20260424_115654,sweep_7985,1521.2,85.0,0.3,22.0,4.1
scope_20260424_115654,sweep_7986,1521.2,85.0,0.3,22.0,4.1
scope_20260424_115654,sweep_7987,1521.2,85.0,0.3,22.0,4.1
scope_20260424_115654,sweep_7988,1521.4,85.0,0.3,22.0,4.1
scope_20260424_115654,sweep_7989,1335.1,85.0,0.281,22.0,4.1
scope_20260424_115654,sweep_799,876.3,45.0,0.6868,22.0,4.1
scope_20260424_115654,sweep_7990,1334.9,85.0,0.281,22.0,4.1
scope_20260424_115654,sweep_7991,1335.0,85.0,0.281,22.0,4.1
scope_20260424_115654,sweep_7992,1332.3,85.0,0.2807,22.0,4.1
scope_20260424_115654,sweep_7993,1332.2,85.0,0.2807,22.0,4.1
scope_20260424_115654,sweep_7994,1332.4,85.0,0.2807,22.0,4.1
scope_20260424_115654,sweep_7995,1332.4,86.0,0.2745,22.0,4.1
scope_20260424_115654,sweep_7996,1335.0,86.0,0.2747,22.0,4.1
scope_20260424_115654,sweep_7997,1335.0,86.0,0.2747,22.0,4.1
scope_20260424_115654,sweep_7998,1332.4,86.0,0.2745,22.0,4.1
scope_20260424_115654,sweep_7999,1121.0,86.0,0.2518,22.0,4.1
scope_20260424_115654,sweep_800,872.6,45.0,0.6844,22.0,4.1
scope_20260424_115654,sweep_8000,1143.7,86.0,0.2543,22.0,4.1
scope_20260424_115654,sweep_8001,1143.7,86.0,0.2543,22.0,4.1
scope_20260424_115654,sweep_8002,1143.6,86.0,0.2543,22.0,4.1
scope_20260424_115654,sweep_8003,1143.6,86.0,0.2543,22.0,4.1
scope_20260424_115654,sweep_8004,1143.7,86.0,0.2543,22.0,4.1
scope_20260424_115654,sweep_8005,1143.8,86.0,0.2543,22.0,4.1
scope_20260424_115654,sweep_8006,1143.7,87.0,0.2487,22.0,4.1
scope_20260424_115654,sweep_8007,1145.7,87.0,0.2489,22.0,4.1
scope_20260424_115654,sweep_8008,1143.8,87.0,0.2487,22.0,4.1
scope_20260424_115654,sweep_8009,1143.7,87.0,0.2487,22.0,4.1
scope_20260424_115654,sweep_801,867.7,45.0,0.6812,22.0,4.1
scope_20260424_115654,sweep_8010,958.7,87.0,0.2194,22.0,4.1
scope_20260424_115654,sweep_8011,955.8,87.0,0.2189,22.0,4.1
scope_20260424_115654,sweep_8012,955.7,87.0,0.2188,22.0,4.1
scope_20260424_115654,sweep_8013,955.7,87.0,0.2188,22.0,4.1
scope_20260424_115654,sweep_8014,955.7,87.0,0.2188,22.0,4.1
scope_20260424_115654,sweep_8015,954.2,87.0,0.2186,22.0,4.1
scope_20260424_115654,sweep_8016,955.7,88.0,0.2141,22.0,4.1
scope_20260424_115654,sweep_8017,955.7,88.0,0.2141,22.0,4.1
scope_20260424_115654,sweep_8018,954.2,88.0,0.2138,22.0,4.1
scope_20260424_115654,sweep_8019,955.6,88.0,0.214,22.0,4.1
scope_20260424_115654,sweep_802,864.1,45.0,0.6789,22.0,4.1
scope_20260424_115654,sweep_8020,955.7,88.0,0.2141,22.0,4.1
scope_20260424_115654,sweep_8021,766.2,88.0,0.1782,22.0,4.1
scope_20260424_115654,sweep_8022,758.7,88.0,0.1767,22.0,4.1
scope_20260424_115654,sweep_8023,770.9,88.0,0.1791,22.0,4.1
scope_20260424_115654,sweep_8024,1738.0,89.0,0.2934,22.0,4.1
scope_20260424_115654,sweep_8025,1280.4,89.0,0.2518,22.0,4.1
scope_20260424_115654,sweep_8026,1695.3,89.0,0.2897,22.0,4.1
scope_20260424_115654,sweep_8027,1388.8,89.0,0.2622,22.0,4.1
scope_20260424_115654,sweep_8028,948.4,89.0,0.2081,22.0,4.1
scope_20260424_115654,sweep_8029,765.3,89.0,0.1742,22.0,4.1
scope_20260424_115654,sweep_803,860.5,45.0,0.6765,22.0,4.1
scope_20260424_115654,sweep_8030,1129.2,89.0,0.2365,22.0,4.1
scope_20260424_115654,sweep_8031,893.9,90.0,0.1939,22.0,4.1
scope_20260424_115654,sweep_8032,987.6,90.0,0.2106,22.0,4.1
scope_20260424_115654,sweep_8033,583.1,90.0,0.136,22.0,4.1
scope_20260424_115654,sweep_8034,580.4,90.0,0.1355,22.0,4.1
scope_20260424_115654,sweep_8035,598.2,90.0,0.1389,22.0,4.1
scope_20260424_115654,sweep_8036,601.1,90.0,0.1395,22.0,4.1
scope_20260424_115654,sweep_8037,1069.7,90.0,0.2252,22.0,4.1
scope_20260424_115654,sweep_8038,1358.5,90.0,0.2538,22.0,4.1
scope_20260424_115654,sweep_8039,1793.2,91.0,0.2854,22.0,4.1
scope_20260424_115654,sweep_804,1069.0,45.0,0.8108,22.0,4.1
scope_20260424_115654,sweep_8040,488.7,91.0,0.115,22.0,4.1
scope_20260424_115654,sweep_8041,1272.5,91.0,0.2405,22.0,4.1
scope_20260424_115654,sweep_8042,1037.0,91.0,0.2171,22.0,4.1
scope_20260424_115654,sweep_8043,398.1,91.0,0.097,22.0,4.1
scope_20260424_115654,sweep_8044,410.1,91.0,0.0994,22.0,4.1
scope_20260424_115654,sweep_8045,890.2,91.0,0.1891,22.0,4.1
scope_20260424_115654,sweep_8046,1198.9,91.0,0.2334,22.0,4.1
scope_20260424_115654,sweep_8047,1259.3,92.0,0.2342,22.0,4.1
scope_20260424_115654,sweep_8048,398.8,92.0,0.0951,22.0,4.1
scope_20260424_115654,sweep_8049,412.0,92.0,0.0977,22.0,4.1
scope_20260424_115654,sweep_805,1036.9,45.0,0.7986,22.0,4.1
scope_20260424_115654,sweep_8050,420.9,92.0,0.0995,22.0,4.1
scope_20260424_115654,sweep_8051,430.3,92.0,0.1013,22.0,4.1
scope_20260424_115654,sweep_8052,364.5,92.0,0.0882,22.0,4.1
scope_20260424_115654,sweep_8053,364.1,92.0,0.0882,22.0,4.1
scope_20260424_115654,sweep_8054,364.7,92.0,0.0883,22.0,4.1
scope_20260424_115654,sweep_8055,364.3,93.0,0.0864,22.0,4.1
scope_20260424_115654,sweep_8056,364.1,93.0,0.0863,22.0,4.1
scope_20260424_115654,sweep_8057,855.9,93.0,0.1755,22.0,4.1
scope_20260424_115654,sweep_8058,365.3,93.0,0.0866,22.0,4.1
scope_20260424_115654,sweep_8059,364.0,93.0,0.0863,22.0,4.1
scope_20260424_115654,sweep_806,1031.8,45.0,0.7966,22.0,4.1
scope_20260424_115654,sweep_8060,1220.1,93.0,0.2257,22.0,4.1
scope_20260424_115654,sweep_8061,364.5,93.0,0.0864,22.0,4.1
scope_20260424_115654,sweep_8062,363.6,93.0,0.0863,22.0,4.1
scope_20260424_115654,sweep_8063,363.9,94.0,0.0845,22.0,4.1
scope_20260424_115654,sweep_8064,364.7,94.0,0.0847,22.0,4.1
scope_20260424_115654,sweep_8065,364.1,94.0,0.0846,22.0,4.1
scope_20260424_115654,sweep_8066,364.5,94.0,0.0847,22.0,4.1
scope_20260424_115654,sweep_8067,364.2,94.0,0.0846,22.0,4.1
scope_20260424_115654,sweep_8068,363.8,94.0,0.0845,22.0,4.1
scope_20260424_115654,sweep_8069,363.0,94.0,0.0844,22.0,4.1
scope_20260424_115654,sweep_807,1023.3,45.0,0.7933,22.0,4.1
scope_20260424_115654,sweep_8070,1192.0,94.0,0.2186,22.0,4.1
scope_20260424_115654,sweep_8071,363.6,94.0,0.0845,22.0,4.1
scope_20260424_115654,sweep_8072,461.2,95.0,0.1008,22.0,4.1
scope_20260424_115654,sweep_8073,640.7,95.0,0.1325,22.0,4.1
scope_20260424_115654,sweep_8074,363.4,95.0,0.0827,22.0,4.1
scope_20260424_115654,sweep_8075,364.1,95.0,0.0829,22.0,4.1
scope_20260424_115654,sweep_8076,363.8,95.0,0.0828,22.0,4.1
scope_20260424_115654,sweep_8077,364.1,95.0,0.0829,22.0,4.1
scope_20260424_115654,sweep_8078,363.4,95.0,0.0827,22.0,4.1
scope_20260424_115654,sweep_8079,363.4,95.0,0.0827,22.0,4.1
scope_20260424_115654,sweep_808,1016.6,45.0,0.7907,22.0,4.1
scope_20260424_115654,sweep_8080,364.3,95.0,0.0829,22.0,4.1
scope_20260424_115654,sweep_8081,363.6,95.0,0.0828,22.0,4.1
scope_20260424_115654,sweep_8082,364.1,95.0,0.0829,22.0,4.1
scope_20260424_115654,sweep_8083,575.2,96.0,0.1187,22.0,4.1
scope_20260424_115654,sweep_8084,364.5,96.0,0.0813,22.0,4.1
scope_20260424_115654,sweep_8085,364.3,96.0,0.0812,22.0,4.1
scope_20260424_115654,sweep_8086,363.8,96.0,0.0812,22.0,4.1
scope_20260424_115654,sweep_8087,364.5,96.0,0.0813,22.0,4.1
scope_20260424_115654,sweep_8088,364.5,96.0,0.0813,22.0,4.1
scope_20260424_115654,sweep_8089,364.3,96.0,0.0812,22.0,4.1
scope_20260424_115654,sweep_809,1010.0,45.0,0.7882,22.0,4.1
scope_20260424_115654,sweep_8090,362.4,96.0,0.0809,22.0,4.1
scope_20260424_115654,sweep_8091,363.8,96.0,0.0812,22.0,4.1
scope_20260424_115654,sweep_8092,364.1,95.0,0.0829,22.0,4.1
scope_20260424_115654,sweep_8093,363.4,95.0,0.0827,22.0,4.1
scope_20260424_115654,sweep_8094,362.8,95.0,0.0826,22.0,4.1
scope_20260424_115654,sweep_8095,363.2,95.0,0.0827,22.0,4.1
scope_20260424_115654,sweep_8096,363.6,95.0,0.0828,22.0,4.1
scope_20260424_115654,sweep_8097,363.4,95.0,0.0827,22.0,4.1
scope_20260424_115654,sweep_8098,364.0,94.0,0.0846,22.0,4.1
scope_20260424_115654,sweep_8099,364.1,94.0,0.0846,22.0,4.1
scope_20260424_115654,sweep_810,1003.5,45.0,0.7856,22.0,4.1
scope_20260424_115654,sweep_8100,363.4,94.0,0.0844,22.0,4.1
scope_20260424_115654,sweep_8101,363.4,94.0,0.0844,22.0,4.1
scope_20260424_115654,sweep_8102,363.8,94.0,0.0845,22.0,4.1
scope_20260424_115654,sweep_8103,364.0,93.0,0.0863,22.0,4.1
scope_20260424_115654,sweep_8104,364.0,93.0,0.0863,22.0,4.1
scope_20260424_115654,sweep_8105,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8106,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8107,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8108,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8109,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_811,998.6,46.0,0.7374,22.0,4.1
scope_20260424_115654,sweep_8110,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8111,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8112,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8113,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8114,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8115,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8116,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8117,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8118,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8119,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_812,990.8,46.0,0.7326,22.0,4.1
scope_20260424_115654,sweep_8120,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8121,203.5,93.0,0.0533,22.0,4.1
scope_20260424_115654,sweep_8122,203.5,94.0,0.0522,22.0,4.1
scope_20260424_115654,sweep_8123,203.5,94.0,0.0522,22.0,4.1
scope_20260424_115654,sweep_8124,203.5,94.0,0.0522,22.0,4.1
scope_20260424_115654,sweep_8125,203.5,94.0,0.0522,22.0,4.1
scope_20260424_115654,sweep_8126,203.5,94.0,0.0522,22.0,4.1
scope_20260424_115654,sweep_8127,203.5,94.0,0.0522,22.0,4.1
scope_20260424_115654,sweep_8128,203.5,94.0,0.0522,22.0,4.1
scope_20260424_115654,sweep_8129,203.5,94.0,0.0522,22.0,4.1
scope_20260424_115654,sweep_813,987.6,46.0,0.7307,22.0,4.1
scope_20260424_115654,sweep_8130,203.5,95.0,0.0511,22.0,4.1
scope_20260424_115654,sweep_8131,203.5,95.0,0.0511,22.0,4.1
scope_20260424_115654,sweep_8132,203.5,95.0,0.0511,22.0,4.1
scope_20260424_115654,sweep_8133,203.5,95.0,0.0511,22.0,4.1
scope_20260424_115654,sweep_8134,203.5,95.0,0.0511,22.0,4.1
scope_20260424_115654,sweep_8135,203.5,95.0,0.0511,22.0,4.1
scope_20260424_115654,sweep_8136,203.5,95.0,0.0511,22.0,4.1
scope_20260424_115654,sweep_8137,203.5,95.0,0.0511,22.0,4.1
scope_20260424_115654,sweep_8138,203.5,96.0,0.0501,22.0,4.1
scope_20260424_115654,sweep_8139,203.5,96.0,0.0501,22.0,4.1
scope_20260424_115654,sweep_814,981.3,46.0,0.7268,22.0,4.1
scope_20260424_115654,sweep_8140,203.5,96.0,0.0501,22.0,4.1
scope_20260424_115654,sweep_8141,203.5,96.0,0.0501,22.0,4.1
scope_20260424_115654,sweep_8142,203.5,96.0,0.0501,22.0,4.1
scope_20260424_115654,sweep_8143,203.5,96.0,0.0501,22.0,4.1
scope_20260424_115654,sweep_8144,203.5,96.0,0.0501,22.0,4.1
scope_20260424_115654,sweep_8145,203.5,96.0,0.0501,22.0,4.1
scope_20260424_115654,sweep_8146,203.5,96.0,0.0501,22.0,4.1
scope_20260424_115654,sweep_8147,203.5,97.0,0.0491,22.0,4.1
scope_20260424_115654,sweep_8148,203.5,97.0,0.0491,22.0,4.1
scope_20260424_115654,sweep_8149,203.5,97.0,0.0491,22.0,4.1
scope_20260424_115654,sweep_815,1160.8,47.0,0.7845,22.0,4.1
scope_20260424_115654,sweep_8150,203.5,97.0,0.0491,22.0,4.1
scope_20260424_115654,sweep_8151,203.5,97.0,0.0491,22.0,4.1
scope_20260424_115654,sweep_8152,203.5,97.0,0.0491,22.0,4.1
scope_20260424_115654,sweep_8153,203.5,97.0,0.0491,22.0,4.1
scope_20260424_115654,sweep_8154,203.5,97.0,0.0491,22.0,4.1
scope_20260424_115654,sweep_8155,203.5,97.0,0.0491,22.0,4.1
scope_20260424_115654,sweep_8156,203.5,97.0,0.0491,22.0,4.1
scope_20260424_115654,sweep_8157,203.5,98.0,0.0481,22.0,4.1
scope_20260424_115654,sweep_8158,364.3,98.0,0.0781,22.0,4.1
scope_20260424_115654,sweep_8159,365.3,98.0,0.0782,22.0,4.1
scope_20260424_115654,sweep_816,1152.2,47.0,0.7816,22.0,4.1
scope_20260424_115654,sweep_8160,366.2,98.0,0.0784,22.0,4.1
scope_20260424_115654,sweep_8161,365.8,98.0,0.0783,22.0,4.1
scope_20260424_115654,sweep_8162,364.9,98.0,0.0782,22.0,4.1
scope_20260424_115654,sweep_8163,365.5,98.0,0.0783,22.0,4.1
scope_20260424_115654,sweep_8164,1252.0,98.0,0.2066,22.0,4.1
scope_20260424_115654,sweep_8165,365.3,98.0,0.0782,22.0,4.1
scope_20260424_115654,sweep_8166,365.8,98.0,0.0783,22.0,4.1
scope_20260424_115654,sweep_8167,364.9,98.0,0.0782,22.0,4.1
scope_20260424_115654,sweep_8168,365.3,98.0,0.0782,22.0,4.1
scope_20260424_115654,sweep_8169,365.3,98.0,0.0782,22.0,4.1
scope_20260424_115654,sweep_817,1145.7,48.0,0.7516,22.0,4.1
scope_20260424_115654,sweep_8170,364.0,98.0,0.078,22.0,4.1
scope_20260424_115654,sweep_8171,364.5,98.0,0.0781,22.0,4.1
scope_20260424_115654,sweep_8172,364.7,98.0,0.0781,22.0,4.1
scope_20260424_115654,sweep_8173,364.9,98.0,0.0782,22.0,4.1
scope_20260424_115654,sweep_8174,366.4,98.0,0.0784,22.0,4.1
scope_20260424_115654,sweep_8175,365.8,98.0,0.0783,22.0,4.1
scope_20260424_115654,sweep_8176,365.5,98.0,0.0783,22.0,4.1
scope_20260424_115654,sweep_8177,365.1,98.0,0.0782,22.0,4.1
scope_20260424_115654,sweep_8178,365.1,98.0,0.0782,22.0,4.1
scope_20260424_115654,sweep_8179,365.3,98.0,0.0782,22.0,4.1
scope_20260424_115654,sweep_818,1145.6,48.0,0.7516,22.0,4.1
scope_20260424_115654,sweep_8180,365.5,98.0,0.0783,22.0,4.1
scope_20260424_115654,sweep_8181,365.3,99.0,0.0767,22.0,4.1
scope_20260424_115654,sweep_8182,365.1,99.0,0.0767,22.0,4.1
scope_20260424_115654,sweep_8183,365.3,99.0,0.0767,22.0,4.1
scope_20260424_115654,sweep_8184,364.9,99.0,0.0766,22.0,4.1
scope_20260424_115654,sweep_8185,365.5,99.0,0.0768,22.0,4.1
scope_20260424_115654,sweep_8186,363.6,99.0,0.0764,22.0,4.1
scope_20260424_115654,sweep_8187,365.6,99.0,0.0768,22.0,4.1
scope_20260424_115654,sweep_8188,570.3,99.0,0.111,22.0,4.1
scope_20260424_115654,sweep_8189,365.3,99.0,0.0767,22.0,4.1
scope_20260424_115654,sweep_819,1143.8,48.0,0.751,22.0,4.1
scope_20260424_115654,sweep_8190,1187.4,99.0,0.1973,22.0,4.1
scope_20260424_115654,sweep_8191,364.7,99.0,0.0766,22.0,4.1
scope_20260424_115654,sweep_8192,364.5,99.0,0.0766,22.0,4.1
scope_20260424_115654,sweep_8193,365.6,99.0,0.0768,22.0,4.1
scope_20260424_115654,sweep_8194,364.7,99.0,0.0766,22.0,4.1
scope_20260424_115654,sweep_8195,363.8,99.0,0.0765,22.0,4.1
scope_20260424_115654,sweep_8196,363.8,99.0,0.0765,22.0,4.1
scope_20260424_115654,sweep_8197,365.5,99.0,0.0768,22.0,4.1
scope_20260424_115654,sweep_8198,365.3,99.0,0.0767,22.0,4.1
scope_20260424_115654,sweep_8199,366.2,99.0,0.0769,22.0,4.1
scope_20260424_115654,sweep_820,1145.8,49.0,0.7252,22.0,4.1
scope_20260424_115654,sweep_8200,366.0,99.0,0.0768,22.0,4.1
scope_20260424_115654,sweep_8201,364.5,99.0,0.0766,22.0,4.1
scope_20260424_115654,sweep_8202,366.0,99.0,0.0768,22.0,4.1
scope_20260424_115654,sweep_8203,1343.9,99.0,0.2099,22.0,4.1
scope_20260424_115654,sweep_8204,365.8,99.0,0.0768,22.0,4.1
scope_20260424_115654,sweep_8205,367.1,99.0,0.077,22.0,4.1
scope_20260424_115654,sweep_8206,365.8,99.0,0.0768,22.0,4.1
scope_20260424_115654,sweep_8207,364.7,99.0,0.0766,22.0,4.1
scope_20260424_115654,sweep_8208,1246.9,99.0,0.2022,22.0,4.1
scope_20260424_115654,sweep_8209,932.9,99.0,0.1671,22.0,4.1
scope_20260424_115654,sweep_821,1145.8,49.0,0.7252,22.0,4.1
scope_20260424_115654,sweep_8210,1364.3,99.0,0.2115,22.0,4.1
scope_20260424_115654,sweep_8211,399.1,99.0,0.0826,22.0,4.1
scope_20260424_115654,sweep_8212,411.5,99.0,0.0847,22.0,4.1
scope_20260424_115654,sweep_8213,1423.8,99.0,0.2161,22.0,4.1
scope_20260424_115654,sweep_8214,365.1,99.0,0.0767,22.0,4.1
scope_20260424_115654,sweep_8215,365.1,100.0,0.0752,22.0,4.1
scope_20260424_115654,sweep_8216,406.7,100.0,0.0822,22.0,4.1
scope_20260424_115654,sweep_8217,369.7,100.0,0.076,22.0,4.1
scope_20260424_115654,sweep_8218,408.3,100.0,0.0825,22.0,4.1
scope_20260424_115654,sweep_8219,1382.6,100.0,0.2088,22.0,4.1
scope_20260424_115654,sweep_822,1145.8,49.0,0.7252,22.0,4.1
scope_20260424_115654,sweep_8220,841.9,100.0,0.1505,22.0,4.1
scope_20260424_115654,sweep_8221,469.2,100.0,0.0926,22.0,4.1
scope_20260424_115654,sweep_8222,1891.2,100.0,0.2443,22.0,4.1
scope_20260424_115654,sweep_8223,583.1,100.0,0.1109,22.0,4.1
scope_20260424_115654,sweep_8224,592.6,100.0,0.1124,22.0,4.1
scope_20260424_115654,sweep_8225,598.8,100.0,0.1134,22.0,4.1
scope_20260424_115654,sweep_8226,605.2,100.0,0.1144,22.0,4.1
scope_20260424_115654,sweep_8227,610.0,100.0,0.1152,22.0,4.1
scope_20260424_115654,sweep_8228,553.6,100.0,0.1062,22.0,4.1
scope_20260424_115654,sweep_8229,2046.7,100.0,0.2541,22.0,4.1
scope_20260424_115654,sweep_823,1145.7,50.0,0.7,22.0,4.1
scope_20260424_115654,sweep_8230,590.3,100.0,0.1121,22.0,4.1
scope_20260424_115654,sweep_8231,810.1,100.0,0.1457,22.0,4.1
scope_20260424_115654,sweep_8232,788.5,100.0,0.1425,22.0,4.1
scope_20260424_115654,sweep_8233,567.7,100.0,0.1085,22.0,4.1
scope_20260424_115654,sweep_8234,798.7,100.0,0.144,22.0,4.1
scope_20260424_115654,sweep_8235,773.9,100.0,0.1403,22.0,4.1
scope_20260424_115654,sweep_8236,774.8,100.0,0.1404,22.0,4.1
scope_20260424_115654,sweep_8237,906.9,100.0,0.16,22.0,4.1
scope_20260424_115654,sweep_8238,775.8,100.0,0.1406,22.0,4.1
scope_20260424_115654,sweep_8239,707.8,99.0,0.1328,22.0,4.1
scope_20260424_115654,sweep_824,1143.7,50.0,0.6994,22.0,4.1
scope_20260424_115654,sweep_8240,771.0,99.0,0.1426,22.0,4.1
scope_20260424_115654,sweep_8241,772.0,99.0,0.1428,22.0,4.1
scope_20260424_115654,sweep_8242,897.8,99.0,0.1618,22.0,4.1
scope_20260424_115654,sweep_8243,941.3,99.0,0.1683,22.0,4.1
scope_20260424_115654,sweep_8244,5184.0,99.0,0.4123,22.0,4.1
scope_20260424_115654,sweep_8245,749.6,99.0,0.1393,22.0,4.1
scope_20260424_115654,sweep_8246,966.1,99.0,0.172,22.0,4.1
