,skewness,crest_factor,kurtosis,mobility,complexity,dominant_frequency,spectral_mean,spectral_kurtosis,normalized_frequency_std
89,0.01132178206029276,0.010305628113222994,0.00045714681130255114,0.19550078720492334,0.024078553419848617,0.011213958426865914,-0.312905061712486,-0.0840682395122063,0.002514170073276656
90,0.016635176044964332,-8.211914370889716e-05,0.025131028983334577,0.0958970885076189,0.02913054804986812,0.05836666239353037,-0.32048562252607987,-0.1033724260217354,0.0016425229708382039
91,0.02580183801931993,0.0041482283390778685,0.00804916454261988,0.06330583841365565,0.04017435857620426,0.07088969297282816,-0.30643914957037005,-0.1103136707748308,-0.0014743802649092375
92,0.0007872988447013536,0.013309946056621993,0.022733454952784383,-0.06960672897569467,0.019160656943258095,0.07994410223435013,-0.24302658598683555,-0.0630720530740065,0.011286350894630702
93,0.0139752583965941,0.007393354386142143,0.005521339307153862,0.09584788596714487,0.04111486493838795,0.06295445140957116,-0.30334991364596975,-0.1266374914042714,-0.008007762043542298
94,-0.01470358021154517,0.014359658180678355,0.018098492489300736,-0.019529908557513777,0.02568459378582322,-0.030032603267595968,-0.28195665883206167,-0.05954378859236439,0.014196575169593615
95,-0.009601629302585039,0.005224867538220519,0.001127923152812187,-0.08051342878815257,0.01916501895103052,0.04594996581230526,-0.21940550374272016,-0.05369069251782302,0.009012165312240968
96,0.03014394330417558,0.009693792618409565,-0.00267770340484615,0.15440004984993902,0.021181314943202235,-0.01798881550696042,-0.36319591226439263,-0.09846597945192002,-0.0005076083675779196
97,-0.011691506817370622,0.0035739126370984715,0.013363569019440816,0.19227337863159336,0.017953786024157856,0.020811054736754,-0.3461408077526899,-0.09349597086992487,0.00739039371106721
98,-0.006078122519271602,0.019725234667252862,0.0011818745892136818,0.12852917081995271,0.014206570886203715,-0.01403224401401254,-0.32094946281708375,-0.09723525073249978,0.010302521572755304
99,-0.009757692249309488,0.024064920027026537,0.01437000801328903,0.02750432364008477,-0.001117527401051923,0.06752059937857789,-0.30602557627017146,-0.09458624755488777,0.00935563158803888
100,0.010386104287006034,0.006624327358779629,0.019319142293946732,0.0404180252410765,0.02274363624587537,0.08242078152361137,-0.29862865606908245,-0.09001954220285764,-0.008314000024937143
101,-0.008652618301155067,0.021771239306783857,0.03265122738042841,-0.06801406482790164,0.013306688734230425,0.06136314267083025,-0.24925962642801408,-0.05847162333718873,0.007008610183724666
102,-0.004723646210408977,0.022491231038301227,0.020514402689283714,-0.03027604163473404,0.024205192550379992,0.07176889180983982,-0.26525757168754965,-0.0704475118165921,0.0028652403927867448
103,0.009745313474826928,-0.0005731140266544165,5.0859555903972176e-05,0.156545637225542,-0.04463801113193887,0.04985160590636237,-0.36889061901715675,-0.18009892281593143,-0.027438316729760878
104,-0.010397746818047579,-0.043116118696719254,-0.004899232437387399,0.16820309932571376,-0.05365837856411016,0.04781478371145588,-0.3711205149957405,-0.16482414297076478,0.00015336209907925263
105,-0.01737836125252599,-0.00949541031513222,0.0013016292013297533,0.16323508037898307,-0.050340650120320816,0.05398476621659231,-0.38524256164798226,-0.15959406506274593,0.011025336982214905
106,0.03867946680843896,0.009992675867318546,0.017782012223382458,0.2737213005267813,0.0030138108952508166,-0.015344773838867629,-0.11548565030507253,-0.05759595467319112,0.007956214601044516
107,0.02508923355134297,0.0014559866633578659,-0.015740524811800344,0.16064039978390576,-0.04480680464520117,0.04708855170031998,-0.37687119925379337,-0.18296558290675077,-0.013485095106104681
108,-0.0007853552864950516,-0.003908648145516859,-0.004211791493207428,0.16878834647172594,-0.044814259514549225,0.0507658423497942,-0.36447062852371126,-0.17914500886876533,-0.018987693396678097
109,0.005344858899059366,-0.0011442313771180507,-0.01676728366497318,0.17639917912490535,-0.04331337663878397,0.05073770704567017,-0.3751557652565016,-0.18395467312371053,-0.003922901827974666
110,0.0043091058016453175,0.0012137173505022134,-0.016348643645957967,0.18373437894343303,-0.03857702635500665,0.050142127283442264,-0.3602391041213776,-0.1785750493787402,-0.02274568135364585
111,0.03136855545170106,0.011569416459035347,0.005286935435861516,0.24497305653763868,0.02302168383453857,0.03986291132916413,-0.15978551968736063,-0.09030018795929216,0.015920070068054487
112,-0.005251919597644731,-0.009193502225214938,0.004505124923325167,0.16963921173888702,-0.05431986188730576,0.048108256271891636,-0.3683371127508074,-0.19748222829988787,-0.015027368937714138
113,0.0013516755212131368,-0.0007621248973125687,-0.005774520525978238,0.16951095209066183,-0.051282976921983074,0.048166378756784964,-0.3687303433855931,-0.1950509079269686,-0.02178737471449425
114,0.004304831527676716,-0.007888786725571065,0.008246228935253277,0.1654402314698473,-0.046953998648857104,0.04772855925529288,-0.3637010115736415,-0.1948731936281478,-0.017627851599820624
115,-0.004788590358609229,0.012997634816031937,0.007500117061992343,-0.006620720177595736,0.03532195709093932,0.06209293939773381,-0.2409563308899778,-0.0804752911135307,-0.0075874499724001565
116,0.026774925168341443,-0.004490931315326807,0.007722808422232235,0.27450957424544675,0.006753818321909988,0.07197493731359894,-0.16180708026004156,0.017936780093802306,-0.011076554544501084
117,0.0196970262858843,0.009803084509088135,0.024584903472004094,0.024240746377183493,0.01677020678447292,0.06094931602434482,-0.29890549444009695,-0.09047782708462553,0.016694693264583033
118,-0.010104224765606956,0.018118588554391822,0.02818381750310625,-0.09586424738988068,0.028326937257151248,-0.01706634034684212,-0.2593116983434118,-0.046773404062737646,0.00965250229125889
119,0.026678900011761555,0.0073167872827330305,-0.0053723409604723325,0.1880064454783218,0.02322787143403828,0.013790597774576896,-0.3618514473615752,-0.09780985455002701,0.014365181916079437
