,spectral_mean,kurtosis,dominant_frequency,crest_factor,skewness,spectral_mean^2,spectral_mean kurtosis,spectral_mean dominant_frequency,spectral_mean crest_factor,spectral_mean skewness,kurtosis^2,kurtosis dominant_frequency,kurtosis crest_factor,kurtosis skewness,dominant_frequency^2,dominant_frequency crest_factor,dominant_frequency skewness,crest_factor^2,crest_factor skewness,skewness^2
976,-0.35903365106663276,-0.2870641738873898,0.008950241151801335,0.6051896313837283,0.004978437496823321,-0.007895649270593856,0.07121391931619178,0.002946896916510685,-0.3082839954753862,-0.015159841402518543,0.0054191654913787295,0.0011793641074996516,0.0033086237295672375,-1.0528459850186753e-05,-0.016279289502378485,-0.006556872609507007,0.00010969401073099403,-0.002819476567895781,-0.001056396180570797,-0.0026007372966143703
977,-0.10856177725409515,0.10928013248298277,0.013246356904665975,0.04966334231554055,-0.06053414188105622,0.028781739443970906,-0.1874994573987114,0.0018562635318117241,0.2038739643805936,-0.0013560481274468177,0.011907628387491579,-0.0006679711294134081,-0.04139660573599817,-0.00013438496775226825,-0.013634955044591234,0.0024393223571400383,0.0006060178557713227,0.003824966237419658,-1.763927749549732e-05,-0.0017207883448331599
978,-0.4201238230621888,-0.3095524913808774,0.008950241151801335,0.6516546082226116,-0.0426205310102903,-0.023613707305444293,0.13665958712480308,0.0032458817675006723,-0.4515518680684826,0.025883063049398337,0.004453880699251242,0.0012782685649421791,0.009703776980998079,0.0006598913499714722,-0.016279289502378485,-0.007348422918280871,0.00038211592089256526,-0.003842818238177925,0.003543524161074391,-0.0021584360124700156
979,-0.39355950724973987,-0.09024254029433817,0.01038227973608955,0.21607055875334014,-0.05050786600822084,-0.01645256046939601,-0.0665417713310476,0.0033204466517274627,-0.006151840626462803,0.029704599549120195,0.011130942813453103,0.00037934871680214244,-0.033509777294651454,0.00031185077034677917,-0.015483882906235515,-0.00040804721661638073,0.0004611544763536815,0.0029170751797074432,0.0010959251523071452,-0.0019840145161065877
980,-0.373371793979589,-0.3753009774483941,0.007518202567513122,0.5012612614410397,-0.021891972294889553,-0.011346230922411452,0.1510911450803123,0.0028237935760390986,-0.24102535283915685,0.005378774896501902,0.001263905445162105,0.0013584545284266217,0.0060076712794808525,0.0004281412569527032,-0.016988657875402012,-0.0037508596276646967,0.0002483119744678908,-0.0007918491319142664,0.0010331286920207442,-0.002479759957109383
981,-0.45250574530944243,0.14748280095872623,-0.10847692275983215,-0.3278049033245995,0.029936613755653468,-0.03302233497409516,-0.2782902047056334,-0.016075958739252348,0.5372100835670793,-0.039511340932880334,0.01148057828376796,0.003691787561804804,-0.03355898677884442,0.00016276958182304485,0.21128544288937356,-0.03818373669871345,0.0015045055116188802,0.0024525050226576277,0.0004922339474521218,-0.002414190044871537
982,-0.4517491118186849,-0.22535551397702452,-0.10847692275983215,-0.6122460454596909,-0.22761306104091855,-0.03279397941156997,0.08074753550451372,-0.01604493803200182,0.8393543909899891,0.2034618221322627,0.00773854296447629,-0.010044448189342402,-0.07259843600806129,0.0024985658317038003,0.21128544288937356,-0.07877508806218778,-0.010843414194382752,-0.0017290377092398779,-0.019697751849460876,0.009503478236131398
983,-0.45239677178318743,-0.39560390915956245,-0.10847692275983215,0.17288671117727733,-0.20072209076026926,-0.032989421136089866,0.24525119299031578,-0.016071491006991873,0.00346519059231561,0.17838907168235354,0.00016808881176002226,-0.016316797351967515,-0.021697304178778874,0.00360137310109945,0.21128544288937356,0.03326777378403673,-0.009554157890315568,0.003241633224531504,0.0051257397542617,0.006825828123044175
984,-0.4522804526470738,-0.3629654104310214,-0.10847692275983215,-0.10938201143074895,0.0834525483936168,-0.032954297990059014,0.213682396717752,-0.016066722117016617,0.3042989506756309,-0.09003734102596428,0.001904172093531819,-0.015114318703344674,-0.046914478090823525,-0.0013023371056597633,0.21128544288937356,-0.0070135610900153595,0.004070264775043111,0.003827406907739709,0.00020346804707249756,-0.001043735936582516
985,-0.452598848124101,-0.0398634800104293,-0.10704488417554395,0.43785245361232245,0.09897583972327917,-0.0330504619932836,-0.09763223400611791,-0.015842158781629288,-0.27918685610185423,-0.10476675355042332,0.011803407182299044,-0.0031702114446116075,-0.032390000668818995,-0.0002782214065041751,0.20502571518972199,0.07016785054785138,0.0047505744686036425,0.00026787242698284914,-0.007237487636217608,-0.00039855613137340987
