,peak,skewness,shape_factor,margin_factor,dominant_frequency,peak_frequency,frequency_skewness,frequency_kurtosis,AE_20-500kHz__skewness,AE_20-500kHz__complexity,AE_20-500kHz__dominant_frequency,AE_20-500kHz__rms_frequency,AE_20-500kHz__spectral_flatness,AE_20-500kHz__frequency_skewness,AE_500-1000kHz__peak,AE_500-1000kHz__skewness,AE_500-1000kHz__crest_factor,AE_500-1000kHz__shape_factor,AE_500-1000kHz__complexity,AE_500-1000kHz__dominant_frequency,AE_500-1000kHz__spectral_std,AE_500-1000kHz__spectral_kurtosis,AE_500-1000kHz__normalized_frequency_std,AE_500-1000kHz__frequency_kurtosis,AE_1000-2000kHz__peak,AE_1000-2000kHz__skewness,AE_1000-2000kHz__crest_factor,AE_1000-2000kHz__kurtosis,AE_1000-2000kHz__impulse_factor,AE_1000-2000kHz__mobility,AE_1000-2000kHz__complexity,AE_1000-2000kHz__dominant_frequency,AE_1000-2000kHz__spectral_kurtosis,AE_1000-2000kHz__rms_frequency,AE_1000-2000kHz__peak_frequency,AE_1000-2000kHz__frequency_kurtosis
10,0.04432409563135029,0.0006131150961810614,-0.10640709920791518,-0.02606175512879021,0.0344645026811322,-0.025356050242593603,0.011834225755660571,0.06830836750341367,-0.0025484819042766275,0.028690855571452612,0.0046461236956840775,0.0,0.005934228050140618,0.002804928783588322,-0.0038411376894137276,-0.0054400467632792025,-0.0,0.0,-0.0,-0.004714596983038935,-0.10446675857526663,0.0007093989553685219,0.009797372634256356,0.00015978530133275502,0.0,0.0016483911100944246,0.018100510015654735,0.000532374386423445,0.0,0.10300230610543608,0.11045811017602986,-0.0137817322040987,-0.015228371607107966,-0.0,0.002294589244446751,-0.003084358633148612
11,0.03670331457790483,-0.0009581908064527247,-0.09526018296297405,-0.012445056773040827,0.0344645026811322,0.15322901219149918,0.009539069238802154,0.012911202869016538,-0.0026105916244615534,0.02848827488158013,0.004630418434375984,0.0,0.00015053445950089043,0.005286125727143347,-0.0005522131742740679,0.0019215271304466352,-0.0,-0.0,0.0,-0.004378093525815621,-0.07845529545980587,0.00028115317030082165,0.005602323904640318,-0.005145540753702593,0.0,-0.00018745227276770136,-0.006919287761708207,0.00017332666996392514,0.0,0.3374495572722751,-0.8261419106264508,0.050239944851371086,-0.0483868667463539,-0.0,-0.007282768814006643,0.09864523290083857
12,0.03937058794661074,-0.0003994554790311198,-0.0968492856681963,-0.016834894119181643,0.0344645026811322,0.16722841192536178,0.011744944350794612,0.001800941471200985,-0.0005589908323090894,0.02843634518862384,0.004629210337352284,0.0,-0.002440248444235408,0.005960949020152621,-0.0020135152810846647,0.0010670581655525986,-0.0,-0.0,0.0,0.009583740826613521,-0.02650892009540671,0.0005619199832313288,-0.004724695193061441,-0.0006239075405961278,0.0,0.0019302492824950846,-0.008135281223742352,0.00012753797136760497,0.0,0.34912484809718597,-0.8436745815504344,0.041224176323157266,-0.048726804202572485,-0.0,0.12655010119947405,-0.015101766172068262
13,0.0371932219313406,0.0004742675805427678,-0.09745122042794312,-0.013058365097256568,0.0344645026811322,0.10940377454004367,0.0036107192385322513,0.0609102614612806,-0.00013500733087822432,0.02835401922639373,0.004632834628423383,0.0,-0.0022864715875543463,0.00590410089660686,-0.0007179122937848646,-0.004418453780144366,-0.0,-0.0,0.0,-0.0032278635265795648,-0.04843389231693226,0.0008082826000247402,0.0001955157552048607,0.001402789999140345,0.0,0.0026291701205326916,-0.0014912360263867467,0.0003235708911118278,0.0,0.3149886321065035,-0.7324208556871128,0.017165926072667585,-0.04865986946209241,-0.0,0.1119456236876735,-0.010928739895867812
14,0.03904398304432022,0.0004435846146125624,-0.09305098715521488,-0.014823778714601726,0.0344645026811322,0.1779591157092039,0.012433211734005502,0.0005215384241800384,-0.003004415356391128,0.028001479056023685,0.005326282320026906,0.0,-0.0019863058782862058,0.005917873186175509,-0.003180361063551671,-0.008241397264267201,-0.0,-0.0,0.0,-0.004225137408895932,0.0019330915587797448,0.0004275572932510397,0.0014849698180274943,-0.0011329450919608526,0.0,0.0033901392884915465,-0.006614544062212233,0.0001356179375616335,0.0,0.3513025262502494,-0.8483400744921183,0.0594015209568606,-0.04868990612542684,-0.0,0.09707358513454288,0.012708840564518343
15,0.004042824348852828,-0.0027674233192388877,-0.07524695445521229,0.04805964302512972,0.0344645026811322,0.19370035698974697,0.010685822341148772,-0.01009109193944918,-0.042440277456718384,0.028854835554391806,0.004621961755210087,0.0,-0.0031282621274762532,0.006141411051790617,0.003906079547097297,0.001447274606711818,0.0,-0.0,0.0,0.002547759448307863,-0.05674027318417474,0.0005614603688290022,-0.003454601871447999,-0.0012351783879988943,0.0,0.0023683040111875005,-0.010454423858359489,0.00010901701545601142,0.0,0.3196219698685206,-0.8194108289750395,0.02760331847931942,-0.048688024237947304,-0.0,0.09362764867265161,0.012825850759144922
16,0.03942502209699249,-0.001012259761343938,-0.09801522243761196,-0.016868246002258735,0.0344645026811322,0.16987135270363668,0.01230350651903508,-4.103527217108508e-06,-0.0034109868249226284,0.02806778833230215,0.005325074223003206,0.0,0.0013379008995961542,0.00474098164360176,-0.002891420320978248,0.007007265828995491,-0.0,-0.0,0.0,-0.004457630706613858,-0.030129402964974433,0.0007235280342784066,-0.0004365195742680956,0.0007156608582004724,0.0,0.0009814067989946786,-0.005390550108259302,0.0001811500633433231,0.0,0.3389930908993387,-0.8476264857997172,0.041224176323157266,-0.04873697837631643,-0.0,0.1315028843774376,-0.020906683835464457
17,0.040513705104627554,-0.001522825144644558,-0.10327720688540577,-0.01873897645871229,0.0344645026811322,0.12602023808553212,0.012262373899765405,0.014077226857641944,-0.001362755831893721,0.02834344808284399,0.00531661754383731,0.0,-0.00202250597084833,0.005905648825311238,-0.00327563099743246,0.0025811373994132744,-0.0,-0.0,0.0,0.006408371839360794,0.0009863248678155766,0.0006824559368646013,-0.0012164114714337862,0.0007022888505323501,0.0,0.0012450031629033364,-0.007626593452464936,0.00021593982277010775,0.0,0.3074772268421941,-0.7290077113313953,0.04118772442883834,-0.048641151048095306,-0.0,0.10028284987115918,-0.004516285246850211
18,0.039533890397756004,0.000303970653822025,-0.10177834863494364,-0.017262661445284704,0.0344645026811322,0.10496640301436803,0.011118087152226792,0.025848342647110625,-0.0035331675642708955,0.028323401386509867,0.004625586046281186,0.0,-0.0017266079641917742,0.0057735034811401895,-0.003310020247502533,-0.0048342086292796895,-0.0,0.0,-0.0,-0.004219019164219144,-0.04290213954120635,0.000789547636285118,-0.0006750045857943263,0.0012902165922234594,0.0,0.0022289972377757717,0.005184261366981307,0.0006067488743762389,0.0,0.17436662483556617,-0.5381614355504576,-0.013793882835538339,-0.048295001717001414,-0.0,0.06655873734225332,0.0032201467289010447
19,0.03915285134508372,0.00012826520239618861,-0.10489634163353465,-0.017443506209092817,0.0344645026811322,0.04501188373870492,0.009474235059247592,0.04272863219038558,-0.0039147747746168795,0.026929470898960313,0.005320241834908408,0.0,0.002047080108713796,0.004236791704937671,-0.003106888017670768,-0.005377612997066739,-0.0,0.0,-0.0,-0.003588839962510029,-0.07686099073116111,0.0006243637161901454,0.00794158977283109,-0.0005869634351157615,0.0,0.004543913134643601,0.012688333220517928,0.0010273168745477271,0.0,0.27488468420834755,-0.48524273859006356,-0.013793882835538339,-0.04597829501434316,-0.0,0.01862506378314995,0.024609793226771717
