,US_10-20kHz__mobility,US_20-100kHz__complexity,US_10-20kHz__crest_factor,US_0-10kHz__mobility,US_0-10kHz__kurtosis,US_10-20kHz__mobility^2,US_10-20kHz__mobility US_20-100kHz__complexity,US_10-20kHz__mobility US_10-20kHz__crest_factor,US_10-20kHz__mobility US_0-10kHz__mobility,US_10-20kHz__mobility US_0-10kHz__kurtosis,US_20-100kHz__complexity^2,US_20-100kHz__complexity US_10-20kHz__crest_factor,US_20-100kHz__complexity US_0-10kHz__mobility,US_20-100kHz__complexity US_0-10kHz__kurtosis,US_10-20kHz__crest_factor^2,US_10-20kHz__crest_factor US_0-10kHz__mobility,US_10-20kHz__crest_factor US_0-10kHz__kurtosis,US_0-10kHz__mobility^2,US_0-10kHz__mobility US_0-10kHz__kurtosis,US_0-10kHz__kurtosis^2
32,0.13963348126621047,0.008621550043487355,0.014121632525285161,0.16621227008810066,0.05183927376562284,0.001934431271981206,0.017913533636340493,0.012981605157063121,-0.01841965546153978,0.008998955705628737,0.0190349182601783,-0.011590013917416878,0.032817976201871914,-0.03271940969816072,0.015628222360891803,0.008928855546122771,-0.007360954384280068,-0.01847376027548329,0.026961758366571352,-0.008831897070134617
33,0.1302235933043611,0.06110796227863515,0.028657381036762197,0.017845297309837055,0.0806970473782975,0.003350934823965948,0.03573218560486369,0.019971201138412335,-0.05237523693399308,0.011579342896725265,0.007475792379986005,-0.001018293660613578,0.024066515754940856,-0.014304590093361817,0.0049980672982773405,0.00470799009072667,-0.002064959271243951,-0.024537093775798092,0.01617628364276502,-0.006845843077499958
34,0.14138779251378583,0.042897552676622965,0.018735170883088022,0.026538660414663007,0.0664625201988024,0.0016553626540038303,0.031464553658284135,0.0159702847460899,-0.05086587470623965,0.010850258565085763,0.013100471768680653,-0.007027694244555177,0.02611572335028405,-0.022975971981827995,0.012942561680472453,0.005304985840074841,-0.005589357840909197,-0.02465317573754877,0.017364219789772126,-0.007940657711986047
35,0.128041881670651,-0.007330204784564119,-0.00017317131632303372,0.21623661216378404,0.04073869297329545,0.0036600050895842784,0.011744923581240154,0.0042207243775385294,-0.01142995721656031,0.007202056690856995,0.019724728887767193,-0.013137843123849231,0.02788478276959439,-0.03585977956536687,0.01988564518903844,0.006442169665903133,-0.009713773534732389,-0.012576844932355835,0.02755843063759637,-0.009350458259858002
36,0.10960524687238235,0.043013170912727584,0.020507330437526214,0.14350349395129813,0.0770144092880935,0.005980953338807998,0.025477400285687332,0.012716273076563181,-0.030721591372926623,0.009462166377832924,0.013070170900260874,-0.0065123005787262435,0.0407199147883687,-0.020752658595868362,0.011740792918955668,0.009340997066428984,-0.004409132491800585,-0.02050952381891335,0.02911116488082359,-0.007150583406819298
37,0.06071292283626134,0.02456507729930465,0.025574831313759216,0.1670763539293238,0.04316792521805841,0.009617105149079827,0.014530257662157067,0.006759624275320362,-0.04089481498080155,0.004442228974712344,0.01703037634188738,-0.008011539116451192,0.0378646777353753,-0.030745336618207428,0.0077831985832214805,0.011121831853806819,-0.0063718548776536856,-0.018388391095950238,0.02547043338971946,-0.00924863148178561
38,0.1512097565798919,0.046336254286627424,0.013338888998081284,0.15238542086450385,0.061852533668713745,5.9252834071992225e-06,0.034799672307873404,0.013608128396266924,-0.018683189320242967,0.010946761997605105,0.012169716034931007,-0.008239026007798049,0.04275362842090072,-0.0231179019417305,0.016020369312722008,0.008447521213962356,-0.006947023935389483,-0.01976096308026181,0.027620674275703267,-0.008247160455210276
39,0.14527034570883848,0.05732348689417404,0.023527961887295803,0.12474208804846718,0.06685167248515797,0.0010209962683145268,0.038067531766654,0.01949206387224495,-0.026955512238203767,0.011176088923330578,0.00878589610036213,-0.003545812846526717,0.04138382701025721,-0.019183535181220263,0.00947471549102294,0.009070942188240018,-0.0045692474089469096,-0.021889391291407392,0.025982928009731673,-0.007913707937709312
40,0.07728631182976313,0.05032694721347652,0.017632853359245824,0.15908119460563952,0.055413848682167824,0.008794376594231174,0.020457554045212687,0.007626663220309081,-0.03686561368381588,0.005755303918287626,0.011012878913500954,-0.006486783449417232,0.04482059766357239,-0.023704484369428187,0.013642443893842523,0.009372252450284274,-0.006565418345264422,-0.01915615914805984,0.027083764923242278,-0.008635888971303969
41,0.07816324475164758,0.04559406693124456,0.010816019288241807,0.12778024185358638,0.04420047358473638,0.008739135274609235,0.019911278198062148,0.006081132925577134,-0.03955966580623823,0.005272665797303721,0.012375779988449439,-0.009056522520484797,0.03931785388444464,-0.02715025240545208,0.017158912361843495,0.007522173368862077,-0.00822798230760785,-0.021684484338911632,0.023448643901211333,-0.00920337227123608
42,0.12359347740596903,0.05047375729931605,0.025414089911174217,0.001502580513772537,0.059214670651757104,0.0042676172636776175,0.03056192465604555,0.017109607162406445,-0.05525440474890639,0.008856620446975888,0.010968750190533809,-0.0039444931599626,0.022289365599272564,-0.02276718390088815,0.007920592461248741,0.004124032575388192,-0.0048926099684278605,-0.024160039046812798,0.015563005641767883,-0.008411965543768838
43,0.12718498123449076,0.048680659835980834,0.027948172027917897,0.03748891933019353,0.05882664248196648,0.003779404831310098,0.030735863356344158,0.019038560067023425,-0.048222090383164634,0.00904313862168196,0.011500092093079952,-0.0034308604554234897,0.027453114760266097,-0.02326210060694122,0.005664156222698934,0.005631178825879126,-0.004471286791753446,-0.02471589288285596,0.018340393969366642,-0.008435558679816288
44,0.05666300170996594,0.03092290090383172,-0.01283458175627949,-0.10817656132521021,0.0015936545191507184,0.009754241412889548,0.014519308827569952,0.001594238652573622,-0.054509366382942744,0.003303913031013558,0.015864345551115436,-0.015278285382795374,0.013679807089043048,-0.03630995502458332,0.018524931039876433,0.007888261028086678,-0.009966214705877552,-0.016263983579352513,0.018997623391390304,-0.010090920971576546
