,AE_20-500kHz__rms,AE_20-500kHz__skewness,AE_20-500kHz__spectral_skewness,AE_500-1000kHz__crest_factor,AE_500-1000kHz__mobility,AE_500-1000kHz__rms,AE_500-1000kHz__skewness,AE_500-1000kHz__spectral_kurtosis,AE__margin_factor,AE__shape_factor,AE__spectral_skewness,US_0-10kHz__dominant_frequency,US_0-10kHz__kurtosis,US_0-10kHz__mobility,US_10-20kHz__complexity,US_10-20kHz__crest_factor,US_10-20kHz__mobility,US_10-20kHz__spectral_bandwidth,US_20-100kHz__complexity,US_20-100kHz__spectral_bandwidth,US_20-100kHz__spectral_skewness,US__complexity,US__skewness
44,0.04885729063056052,0.018401833275840242,8.774757448105937e-05,0.00197581957699996,0.3969009445587153,0.06506545026164759,0.003960697275152715,-0.005106546175385959,0.0047199612859570635,0.00864489389067078,0.005440892663259544,0.01756827299468205,0.0037741926144359925,-0.0614110415517797,-0.0033151519968153886,0.011172992825880253,0.02447145107914551,-0.0013110409326825946,0.1513399350672351,0.00040076806220260735,0.0010186026494141917,-0.007048936463936313,0.0027107420121822413
45,0.0463480905351207,0.024765568620892044,0.004021820758069229,-0.009466411788669735,0.361783440118232,0.010510721693971952,0.001319725025553157,0.005923595216034263,0.0032802567196211128,0.005481478949955127,0.0029629716150233374,-0.008610003774414265,-0.04979686906418243,0.08861443094115115,-0.012809830188475094,0.005467080827533862,0.03984673160313627,-0.002433639207419039,0.0698976630225541,-0.0016491375333680066,0.0004295483520536871,0.0005573493228284816,-0.00389205894287567
46,0.030065087144562207,0.0229861535896279,-0.0008680421633673633,0.000332317488175366,0.33207067849165467,0.003589786929121364,0.0013631658525265825,-0.0014455039628124625,0.004437174920766882,0.0014416478938746472,0.001565434552917411,0.014963760146199163,-0.03197728534432036,0.01774980628380729,-0.006674042598201064,0.006200887252553828,-0.06332219019503839,-0.0008852192492406179,0.04893212914285084,0.002687370284068736,-0.0021317280102043654,0.0014414881219050768,-0.00630005859985652
47,0.04951945139985441,0.017113628917884684,0.0029057146763250574,0.0075682104397813465,0.3736341699140808,0.05194433765081593,0.0046898186498612006,0.0008794736686342699,0.002374840441441718,0.00748543766833104,0.0017477811970033983,0.008797513271857486,-0.052201739649142403,0.08987976915276054,-0.0018926098802036452,0.003582206979373136,0.06515888113670708,0.0005712016127593506,0.05820760833187713,0.005028095936628591,0.0019051194277954853,0.008207147826321131,-0.0006726666589069961
48,0.04599604875463349,0.0032263958788674428,2.4535572660677397e-05,-0.011647289030752666,0.3304097577000176,0.047808664314935266,0.0017472201733350374,-0.004155921276191088,0.00032528518304656117,0.008774726972655312,0.0018347766243594957,0.009405199938659863,-0.06317617028783307,0.07476988949384475,0.002614305329662002,0.003698589718260869,0.044218866753103395,0.00180189630474867,0.043682000922024226,-0.0013457344776142157,-0.0001213891318198474,0.0009005360059594706,0.0006337894209908883
49,0.04799251597546071,0.014733815830973489,-0.00034446045863517914,0.0003419954705659877,0.42208730027669666,0.06765771207594934,0.0030402643735079416,0.0006836040910332159,0.003477284619066217,0.00611798180083165,0.002478272330718365,0.016486097603464644,-0.06963677536061388,0.07232928931037572,-0.0014366471376625561,-0.004897121509309759,0.06158309994853883,0.0024417595067962737,0.053729338167182096,0.0011142179693803883,0.0014181275178277858,0.004154058139450497,0.008740088553039916
50,0.018329895205467944,0.014490572474602297,-7.576223227515699e-05,-0.023196080585014822,0.5478113417912326,0.028695962597360083,-0.009896027988368621,0.0005005774293526168,-0.013531300286635814,-0.01478017419222181,0.0008534463755102008,0.015857712440387774,-0.01487611353827917,-0.020025181464806256,-0.002121653441305412,0.003340638477048027,0.06511785708560126,0.0022378845114998294,0.06148121232373702,-0.0018561186123552196,-0.002541354288589362,0.004886955508871305,0.013741614767280171
51,0.040016983032981415,-0.00550996867320598,-0.0037639225317999377,-0.0043331508452401765,0.29844440323284865,0.036153950046888754,-0.0008415722740182908,-0.0019119962879099567,0.0006290114371047435,0.01656042980261135,0.0008144991307152244,0.008142795557116876,-0.08041188269049977,0.09960184168963414,0.001248718097307092,0.0032446761425907,0.04501101033584512,-0.0001814419635252912,0.01834792730474737,-0.0006460912768594671,-0.001063831377084031,0.006331052925477373,-0.0006853856966800225
52,0.037441335476380164,0.015256219695139041,-0.000809669592244701,-0.04036906334217216,0.5000910681347843,0.015758989511402543,-0.008669089813005506,0.002452462267662947,0.0019018322010290534,0.006464283381134468,0.0004445845537139615,0.01323477022046641,-0.057961622765836635,0.08298461081711449,-0.0006327077264421284,0.0075797851830798815,0.054092687911196764,0.0028568892429341576,0.014780502065872265,0.0009062942514433864,0.004298933521219145,0.0005025553327159263,-0.00017512553567033983
53,0.03056688558517542,0.0015831820945654462,0.0006275292481661271,-0.03031722270578566,0.4081411351848927,-0.003171493016287001,-0.0054348396513468275,-0.0008532384391492653,0.004256746489783281,4.788589672794281e-05,0.0001128939210766291,-0.008275610257490238,-0.035632081968210674,0.09874343499512875,-0.0059819203493432236,0.004027278192278531,-0.0003558565534180593,-0.0039039423138283154,0.07110278446733428,-0.0014932829944141988,-0.001790592183229996,-0.0019967989765503525,0.001902778874369281
