,US_0-10kHz__dominant_frequency,US_0-10kHz__kurtosis,US_0-10kHz__mobility,US_10-20kHz__complexity,US_10-20kHz__crest_factor,US_10-20kHz__mobility,US_10-20kHz__spectral_bandwidth,US_20-100kHz__complexity,US_20-100kHz__spectral_bandwidth,US_20-100kHz__spectral_skewness,complexity,skewness
29,-0.0038018535939502965,0.03154206039154078,0.1773228527438804,0.15285205957586756,0.02927392045863708,0.12688456861737815,-0.002099028613342257,0.02610428865624899,-0.04315200505468147,0.003534431330934804,0.0415344370324881,0.012460348969803517
30,-0.00459972423276463,0.041790456759012835,0.14921984449878045,-0.004029523396940078,0.03746440766435367,0.08949043079948234,0.0008713180438481818,0.046595090661543256,0.05068876119315558,-0.0011562889245418323,0.04384029728983095,0.004716373630638025
31,-0.00459972423276463,0.03645734274821262,0.13096092999305495,0.04520704387958466,0.026430958011414186,0.09499725005455255,-0.000930777411222358,0.013421121053140654,0.012100255701945586,-0.0006870235326883056,0.0503155586933804,0.009980522143807322
32,-0.00459972423276463,0.0254145651641445,0.09229094112134278,0.06443061576238812,0.020067055750532525,0.10113587400642084,0.0009107336587742301,0.007931768250321795,-0.023371235004986477,0.0005545833213785327,0.05329618951969592,-0.005660909094269561
33,-0.004200788913357463,0.03956228975008977,0.009908770769101818,0.0427658637870327,0.040722576649639027,0.09432033639542504,0.0006544347125365281,0.05621891569366626,-0.0034469289779637795,-0.0003288641077376625,0.011388008829679486,0.003975936937048215
34,0.010559817904707699,0.03258371361841626,0.014735843174939712,0.05217271418033145,0.026622964302003685,0.10240651339529758,0.004077041380538598,0.039465460923000656,0.035173248894548474,-0.0010096066207703196,0.01869021267436813,0.00528868723195086
35,-0.00459972423276463,0.019972428085180627,0.12006743203079055,0.07725118583171266,-0.0002460790884357932,0.09274013291625674,0.0002252506305375001,-0.0067437392679153075,0.033136376986306185,-0.0009874103103798837,0.06149854232170629,0.004788445389443022
36,-0.004200788913357463,0.03775685076684698,0.07968167755573169,0.05556244195245377,0.029141230126728646,0.07938656501010942,0.00418492069601279,0.039571828925235426,-0.014639562085295115,7.520786367461562e-05,0.033960230365432505,0.005110787807613069
37,-0.00459972423276463,0.021163376119339057,0.09277073187849903,-0.012178691147930982,0.03634222635837267,0.043974084573765775,0.006336400026709049,0.022599706457252334,0.04881824919551669,-0.0011407118393986836,0.05294885473968804,0.0029066227518961406
38,-0.00340291827454313,0.030323635601033586,0.08461345180655112,0.044723979696781095,0.01895476522954324,0.10952051579126645,-0.0013675456118138613,0.04262904335481257,-0.010201353093765244,-0.00010626581335380346,0.026658873806994946,0.00823011313714613
39,-0.00459972423276463,0.03277449823829876,0.06926422879208748,0.04846106808093032,0.03343359360494585,0.10521862842098728,0.0015360411420986782,0.05273722370705324,0.01458813385117158,-0.0007304065388194472,0.028014426424583926,-0.006390127071472339
40,-0.00459972423276463,0.02716702542354909,0.0883313437514565,0.06314360849558359,0.025056554245225657,0.05597811230340892,0.0003986377198492447,0.04630045409815981,-0.019215768135423743,0.00030548786478388205,0.03275731598335209,0.011154834067975393
41,-0.005397594871578962,0.021669590150590987,0.07095119253909134,-0.004653616890646227,0.015369728794978723,0.056613270695905805,0.004427235304527591,0.04194623596269368,0.033012189340268595,-0.0009857800444336763,0.016390972687568856,0.01258667194000511
42,0.00896407662707903,0.02903040487713041,0.0008343220969977359,0.040955902598688705,0.036113810367422866,0.08951817462113423,0.005361761678440432,0.04643551839307377,0.020186401858487118,-0.000819761973774502,0.006147776252453528,-0.003945821508184097
43,-0.00459972423276463,0.028840171363226377,0.020816078408481816,0.07258048672469569,0.03971477980364575,0.09211948395898893,0.0026042772360402675,0.0447858807458205,0.014814210071506465,-0.0007343551505564837,0.01593122974995325,0.014901718964015577
44,-0.00459972423276463,0.0007813002321214651,-0.06006606279237052,-0.0301477142692987,-0.018238136927644442,0.04104074574234275,-0.0004513726290993566,0.028448861557341068,0.0026542144271120183,-0.0004901913284247714,-3.956396053358669e-05,0.0032621821455433514
45,-0.007392271468614794,0.016773180607484717,0.09239613668966355,-0.0013826919153342402,0.0045809772643799155,0.05651661851113161,-0.0013436679846430318,0.02351861244409303,0.007294534142866335,-0.0005946755826393326,0.024544144098076752,-0.002090272170979734
46,-0.004998659552171796,-0.004387422729565651,0.032406336530875005,-0.07582693987086588,0.018324117429096027,0.01894657150384897,0.0008556269164421391,-0.019181615267007072,-0.04183564369789277,0.003121088803333242,0.019639335815133958,-0.0021409513587621553
