,AE_20-500kHz__rms,AE_20-500kHz__skewness,AE_20-500kHz__spectral_skewness,AE_500-1000kHz__crest_factor,AE_500-1000kHz__mobility,AE_500-1000kHz__rms,AE_500-1000kHz__skewness,AE_500-1000kHz__spectral_kurtosis,margin_factor,shape_factor,spectral_skewness
70,0.013482018188308149,0.00017574777069813194,0.0073760690861124426,-0.019675942601402777,-0.28625271840238364,-0.004468125414832304,0.014220476075708737,0.0008179805215847396,-0.011896549291113176,0.014009383594201478,0.0013357407731472818
71,0.024822179956111544,-0.0024533989976222043,0.00721569825664337,-0.025317051537131038,-0.27001888731195917,-0.0012352680567963383,0.017633969925931813,0.0025211161519154046,-0.011659826303063663,0.016173857766893486,0.0031256032751802846
72,0.008593285482743497,-0.007775527596090587,0.00463493530989172,0.06250181135567055,-0.26537786710253003,-0.0062806604139424805,0.010530003311554664,0.0023937478397807357,0.009925691883056845,-0.01612802994095911,0.0014765112079253434
73,0.012899340388903478,-0.0033372768937758187,-0.0009882140956540494,-0.02815632839233607,-0.2652379191911675,0.0006577951788383533,-0.005473314287577845,0.0010695143779359088,-0.01442257344533867,0.006077285486961122,0.0013064850400216575
74,0.01405505785291004,0.0017492085559440674,0.005310738917226592,-0.03175743079960605,-0.23800320404103892,0.004902297951141152,0.011346992002837125,0.0031471921399455448,-0.012475631471202757,0.01953756855131987,0.003832791543753258
75,0.01320835429303546,0.0007112730303311754,0.0001373038225649637,-0.036609100614985166,-0.24250714857671948,0.0068440081181618435,0.000799039767091989,0.00258445089905713,-0.013181604241634582,0.01637930484301398,0.0021193827164569592
76,0.01179266977533046,0.0017513831550935884,0.007946255225091936,-0.01844351598745771,-0.24417831015723168,-0.002952784092359617,0.008323329269204024,0.001988731672209727,-0.01566769624272462,0.0058877348169544905,0.0014859819454672712
77,0.013313220896857592,0.0010485372397568108,-0.0001959985694136022,-0.029337087435692587,-0.2892660551363625,-0.005597339413634874,0.0019143520105450954,0.0015421266977307525,-0.01341352053863817,0.0017278436947934677,0.003646332524523425
78,0.015082516250494744,0.0005756063868232869,0.0006280287545930117,-0.030572759992893366,-0.27892537413774576,-0.003306604490989154,0.0001942524293603305,0.003363987566741002,-0.01281950485724512,0.012044526207990762,0.0024014615308047093
79,0.014421340445273718,0.0002578406897874163,0.0009392361595534035,-0.024874397872096124,-0.2745784755421886,0.0037501527975377234,0.0013994315237121603,0.0019130560641032715,-0.012122340458277673,0.013871058953603285,0.0012610934217018805
80,0.014890579387836106,0.0040926751292327266,0.005817940103983827,-0.04132190976880295,-0.2601499136363921,0.003333688228063876,0.007404175299904854,0.000802843431685851,0.008306664751089857,-0.002822668132559857,0.0008135942923415844
81,0.019643034809304263,0.000972424351115303,0.006847903975209795,-0.012333483478929456,-0.24627565553385874,0.007838795837889576,0.012832761331158406,-0.0011307463276950525,-0.013811625372514446,0.02112772884406119,0.0019219986206530648
82,0.017125460240312355,-0.0011744988867103,0.002380414696764714,-0.029287650528587172,-0.2860992485963799,-0.00964362136817762,0.005035751779742254,0.006989534996783307,-0.0136344081791948,0.010730315430608905,0.0018892721019071344
83,0.01908780697693744,-2.355007877782815e-05,0.0020044500168101094,-0.02484779016256373,-0.27014552110777856,0.00713596764974198,0.016573174127213736,-8.609580523536131e-05,-0.01068713364876699,0.01689311078903509,0.0002848029784704792
84,0.013624490639189597,0.0014442380387823819,0.007854582919608218,-0.04294988070072689,-0.25116801265956135,-0.011502133739944888,-0.009422959303153958,0.00422452001418941,-0.012026710792292332,0.012807815161872635,0.0024989710628055286
85,0.015342723463330155,-0.005238599629048729,-0.0010695025870915602,-0.0210517461260875,-0.2858101609644236,-0.010059666737365369,0.009130944455596961,0.005740444848551588,-0.013532131538886553,0.010187529792499607,0.0009999697197347601
86,0.01993669267096008,0.002714936158427827,0.002514769552959173,-0.02552162696185876,-0.2414928227416133,-3.6274280666810375e-05,0.00852455184675621,0.0029931865857850764,-0.010485559205104175,0.01591146767871427,0.0034957782584336384
