,AE_500-1000kHz__mobility,AE__shape_factor,AE_500-1000kHz__crest_factor,US_10-20kHz__mobility,AE_500-1000kHz__rms,AE_500-1000kHz__mobility^2,AE_500-1000kHz__mobility AE__shape_factor,AE_500-1000kHz__mobility AE_500-1000kHz__crest_factor,AE_500-1000kHz__mobility US_10-20kHz__mobility,AE_500-1000kHz__mobility AE_500-1000kHz__rms,AE__shape_factor^2,AE__shape_factor AE_500-1000kHz__crest_factor,AE__shape_factor US_10-20kHz__mobility,AE__shape_factor AE_500-1000kHz__rms,AE_500-1000kHz__crest_factor^2,AE_500-1000kHz__crest_factor US_10-20kHz__mobility,AE_500-1000kHz__crest_factor AE_500-1000kHz__rms,US_10-20kHz__mobility^2,US_10-20kHz__mobility AE_500-1000kHz__rms,AE_500-1000kHz__rms^2
18,0.09281336312387027,-0.0038060858815483164,-0.004750234049608449,0.19888651013132172,0.0728072656047467,-0.056553187797653386,-0.08574818994191052,-0.008387942741291409,-0.009166892322863255,0.008785763069722523,0.003340151375021428,0.006440430065710576,-0.026028672105316127,0.015770798470339145,0.011987038933193875,-0.018524812129889472,-0.0042740482482115155,-0.006765360966427549,0.0031786531413527334,-0.0228044056846946
19,0.2581622875322989,0.0006067493499320796,-0.0048901661820627725,0.17740039379468078,0.1284532538823101,-0.025111718501590868,-0.04412256590181382,-0.013508001815709231,0.008310935246784603,-0.002753681800128447,-0.005707215289049838,-0.005344744565900861,-0.0014882588269424775,0.0018904108357135037,0.016060139935892642,-0.016209083875136882,-0.006420478925708405,-0.011467651804465651,0.005916765956240006,0.007002994123157471
20,0.2626503778923282,0.0019343598025050965,-0.005688199057560873,0.17226794874850293,0.11939930545479441,-0.023864863157517,-0.015424218667393673,-0.014927180110326638,0.007501417437914371,-0.0019647438549546645,-0.003931992136256473,-0.009741897315064432,0.00453700930325901,-0.004208444001562459,0.04143655096928626,-0.017944349416058603,-0.006788270945854592,-0.012479105991569163,0.005004427781748569,0.0010593230438536057
21,0.26006328502536424,-0.0011341960333343512,-0.005418424561252055,0.24688422300265425,0.14096530158204518,-0.02458613282940004,-0.08110975429338288,-0.01440674911523305,0.026516640511672816,-0.004278892655079639,-0.004882745310720295,-0.00022183059461485527,-0.013318630324056738,0.011327567292006525,0.03244920969133645,-0.027982611155527578,-0.007434747458234861,0.006468134038808155,0.01195649100717489,0.015916485749237944
22,0.25130138374059324,0.0021381266539166662,-0.004498079282387629,0.11298806073415785,0.13971812152629037,-0.02697758520496448,-0.0128431894706645,-0.012695288623293569,-0.008626302065538978,-0.003610604050114827,-0.003475389060814808,-0.009118963782128873,0.0008377253584602595,-0.006740784616954816,0.004931043866663945,-0.007123364831830801,-0.006435724784372087,-0.021036880990351194,0.0018343688084141833,0.014991574360878937
23,0.23713052291356096,-0.0009911302040681966,0.003693303107890321,0.18837579722546302,0.11189498491800033,-0.03067760803418577,-0.07601456176603308,-0.0003705363836263265,0.00841850022967289,0.0001295010748819619,-0.005085394226337311,-0.006127386839363591,-0.009658767461431043,0.00926528283863499,-0.025855025277978953,0.011835595550356737,0.0013080934825954,-0.009160055243114047,0.005508264380434571,-0.003544861239692403
24,0.24926652762751447,0.0034653835094233237,-0.00558883389740514,0.2138553462585851,0.11601482988007908,-0.027521634149420125,0.01395156645571149,-0.014304493739759111,0.0163122885461914,-0.0009062896906855266,0.0006978481411864171,-0.014406945497238203,0.01700710326824212,-0.010995788230784443,0.038077692936843786,-0.023875097485132547,-0.006557531614595646,-0.003042858226170707,0.0073831835099475536,-0.0010533356989766583
25,0.2637836106004014,-0.0008869753006057737,-0.005347364416900125,0.24698045573051514,0.14201519775049118,-0.023546746955190018,-0.0761492653597566,-0.014417020538708449,0.027231273429720516,-0.004625310541229749,-0.005217732409988674,-0.001006785849498424,-0.011461454679127875,0.00999680859467393,0.03015137893764254,-0.027645632064492144,-0.007403450199266794,0.006498453708237542,0.012069746349949858,0.01670134441999049
26,0.259904109548285,-0.0005847280042070998,-0.005009285455875524,0.20392461624888544,0.12945104877396715,-0.024630284594569223,-0.06940465265196401,-0.013750545941245392,0.01537689299127691,-0.002963282625678437,-0.005529281378747972,-0.0020376190722587537,-0.007968721463091381,0.007956024684161702,0.019615958140482198,-0.02016471685294351,-0.006571431179081889,-0.00555340814741254,0.007818527721675567,0.007684025705866533
27,0.25838276440895713,-0.0010152262049895912,-0.005524358549933363,0.21321211228980444,0.12952924515603187,-0.025050952543111682,-0.07842393473118155,-0.014517874258020957,0.017546244929120897,-0.0028872364595153373,-0.005052954503645897,-0.0005159300131139969,-0.010904837288270554,0.010157641366340293,0.035928528497886275,-0.023516112203969996,-0.007066918692635797,-0.0032103602833425137,0.008468413433978821,0.007737615771103695
