,AE_500-1000kHz__mobility,shape_factor,AE_500-1000kHz__crest_factor,AE_500-1000kHz__rms,margin_factor,AE_500-1000kHz__mobility^2,AE_500-1000kHz__mobility shape_factor,AE_500-1000kHz__mobility AE_500-1000kHz__crest_factor,AE_500-1000kHz__mobility AE_500-1000kHz__rms,AE_500-1000kHz__mobility margin_factor,shape_factor^2,shape_factor AE_500-1000kHz__crest_factor,shape_factor AE_500-1000kHz__rms,shape_factor margin_factor,AE_500-1000kHz__crest_factor^2,AE_500-1000kHz__crest_factor AE_500-1000kHz__rms,AE_500-1000kHz__crest_factor margin_factor,AE_500-1000kHz__rms^2,AE_500-1000kHz__rms margin_factor,margin_factor^2
30,0.5488863491967458,0.0015431248651289295,-0.050450263812801224,0.19568542080597112,0.055289656575882244,-0.022611827327942167,-0.16648365316109306,-0.005890690618494328,-0.006250080310132712,0.05286478493844576,-0.027935976711109964,0.0072769477278584686,0.011148704580134734,-0.05521892887439523,-0.09220651618733013,-0.025514160395814067,-0.02087369905073252,0.07519847434389454,0.002440426440755558,0.08990991803954852
31,0.5378998931716792,-0.3662484729983943,-0.04761249919978364,0.1896173799470657,0.24823296013932727,-0.02481854360180058,0.237187432469394,-0.016176934677374265,-0.005696422278145244,-0.061275672822538596,0.07363973874965685,-0.008110828441383274,-0.08884975586281178,0.08468851722242236,-0.10014880363408275,-0.022107249680888088,0.009899857840924878,0.06871889529719208,0.04414243914802329,-0.009654991378528812
32,0.5312213485409502,-0.2332947117602409,-0.044149241522448215,0.18975205629839173,0.13430464015894938,-0.026138831989013716,0.08836756278681122,-0.026979351032863818,-0.0055756880672892875,0.007302059404818601,0.012161215450697878,-0.0018119970105096373,-0.052774284437604194,-0.009151402849876695,-0.10916413298047681,-0.01938996332352769,-0.010117356168179447,0.06886051813825228,0.019359935455274,0.06571487658561373
33,0.4857714925404123,-0.38182409893722036,-0.053803433421911545,0.16366779253044386,0.33993116786857636,-0.03469912364516523,0.21575956100772772,-0.012052083524740822,-0.0033936515100709682,-0.09743478824393646,0.08267656215071296,-0.0109745094451543,-0.07936482479379242,0.14705168328576196,-0.08217714491646105,-0.02167634372545735,0.0322800988542438,0.04328367079980181,0.05444693491900561,-0.10504505648742667
34,0.5093569951225508,-0.16235403087211778,0.08608115949146239,0.1247108438924621,0.006085432809090748,-0.030349339693703906,0.004819681238675851,-0.36938980528969356,-0.0017372313732251972,0.0824464989215897,-0.009171759680947841,0.020122592714771917,-0.019305550332796746,-0.05593267388716378,0.09244127508981978,0.059572866862142956,-0.02653089331264079,0.012020370287033883,-0.00816037719706709,0.0933574033466336
35,0.5112382251879657,-0.2240205874184123,0.07520197085367633,0.11423866632498711,0.20745789684024848,-0.02999380291021424,0.06978851685526552,-0.3418824286523092,-0.0012087017857599224,-0.031453550804094184,0.008918817800438272,0.023189230863725676,-0.027197873938762964,0.014925664503654625,0.035282720749965114,0.05046068215932577,-0.08587493152156117,0.005033270113595809,0.018533985374909627,0.0228134873029291
36,0.5028618120361377,-0.4197116175548639,-0.04546869843310272,0.17021840816212108,0.31118069339204685,-0.03156712153816029,0.2673228918912351,-0.02921923255552555,-0.004017243044638298,-0.08743927555839796,0.10626482672669652,-0.009499694568896091,-0.0920800179714552,0.14804861730606414,-0.10581723770349194,-0.017094339173077178,0.017708292153164728,0.0493565981641626,0.05125839423550777,-0.07180396371023091
37,0.49682366795896643,-0.18576163762215,-0.059580274879260334,0.14952894966710803,0.09554680268087275,-0.03268564615537907,0.02477556072407359,0.0053050160839099485,-0.002851525287561523,0.03314697869274242,-0.0030150524620794657,-0.0026056634398345753,-0.02974891412919371,-0.030042165426109855,-0.06326087719858955,-0.022388902601236216,-0.011093352961293233,0.03097660194033267,0.0070916495966642824,0.08045644044059783
38,0.45652063767987994,-0.10586018321818573,-0.05772541655959677,0.11665398066860704,0.16466115561909475,-0.039816679734473275,-0.06416618320340339,-0.010085951241068827,-0.0006853539573003984,0.0017235318895244902,-0.020451280217007373,0.001819788938955756,-0.00803316957850189,-0.029966289932796118,-0.06956049183247091,-0.01394661654122054,0.0021095535600203818,0.006591514750439961,0.013293784575037186,0.05030470787654601
39,0.48559053147783504,-0.2949295051248572,-0.06275326436169368,0.14761605187849497,0.26102940771159494,-0.034731726585483486,0.1292933257875457,0.010087551657047512,-0.002585031990383846,-0.05490627282842139,0.03717562802568572,-0.009285777028572152,-0.052437992316388266,0.06298861158915095,-0.05198917063404058,-0.0239115438914294,0.02597283051670577,0.029395581899512267,0.035053984155752484,-0.021107124418351157
